"312.066009594668","88.47559758736385","299.74553309012947","78.46083771638357","321.2076529450268","82.6982553569113","310.89696094686747","91.28258163008947","341.4664350550809","93.29157532498056","283.85886900830894","143.13280034362035","357.1360360930006","148.73239351011412","236.0626315110021","132.72832213595694","386.74836149147086","221.07424914094918","203.15320746332623","53.35501896395228","393.57605265884945","69.32405717145357","295.2930832092139","308.99259068659234","348.0202082718591","302.93947338563277","272.9833939732979","421.60297061397824","362.41506884824173","430.13003274118256","278.1515718089591","491.4788742382002","345.802107630302","486.4320012642635"
"311.1952973509864","87.45686258023211","297.6889769190507","77.71096383882262","321.1935303319844","81.87029953319502","311.32312977742805","92.61927434517635","340.92036068410897","98.73204907935684","288.08365629273925","148.03779317135633","356.4678998256473","147.95202991279825","236.80247420715767","133.6790877852697","432.49436002955446","171.69299873573652","228.2021976900901","65.88840595419477","397.5552583323966","60.61908642780731","294.08163635107536","310.1854658324689","346.4873125181495","302.3860238102956","274.91664302835073","422.9474965962137","365.64292113672343","430.1760750291753","277.0882757173168","493.4169658486774","342.28193243744846","487.545738378501"
"312.5980524662301","88.8990270844139","297.4999465027587","77.90388558415457","321.6356136770271","82.17786353653398","310.0803094584879","94.04138082290586","341.9527692543231","93.60434377836489","286.6678111856218","142.4350849325726","360.430644302917","147.96667835029825","235.29888667191244","131.04150289321836","421.0077251187331","145.86520499708246","204.75759704736208","51.59245028040716","396.33053925511933","60.08967609326375","294.170775854902","309.02316398145746","347.96101478192446","302.8229544865145","271.5121821488122","431.83946285010376","361.6129955410671","431.41374643412865","276.8234387587586","492.72058763939316","341.51177927287074","489.0673828125"
"312.08107371524653","89.9577869716027","298.93361951064145","77.66356915359181","322.05333931097306","81.91682807637449","309.1106781810879","95.07563800732625","340.80349226478194","98.56508120461618","286.744589606635","148.30520313310424","360.6779570728183","149.05198473158714","227.9848613052917","128.02647760794866","424.3796888026688","146.90079178552904","205.92275818017458","50.32543641403009","397.3793482791891","58.92439592923366","294.3791223612906","309.63396127787865","348.24984499704925","303.70031079810684","272.6280204352143","431.9057151192946","362.6930261698844","429.71440612033194","278.1172827119164","491.72145479447613","340.7013538827141","488.8187240663901"
"312.01732454368533","90.55636710645747","298.7050761490417","77.7768970030472","322.8703552538828","82.69975211115793","310.37044563567895","95.27194834349066","341.5889828908358","99.81391368565224","281.4285343453752","145.033374327347","360.1803855255639","148.31412287668567","229.28559952331102","127.81058030504408","433.68345367651193","178.38797288316908","226.3575414570687","51.62257530877204","397.853685850148","58.04552007018283","295.0380257805474","309.34229933869295","349.4248160309643","303.52006207857886","270.8823439783329","432.7437151517116","363.2990836822729","433.252550813667","277.8259620575024","489.2039597380705","345.3899095567296","487.0448955361774"
"312.0407711184568","94.26957886248704","297.67236386671914","78.89934872195929","322.127839891173","83.06832594495592","307.17712541392666","99.2105089876167","338.6333781363581","99.16396524896265","285.1002011379178","147.98931960743","355.87247223705407","150.13220062889005","223.07763291320066","129.65075227729514","400.8873446164943","136.13461569631744","208.15182282884632","50.211409572743776","396.1354345966586","59.38734885567946","294.4946240761297","311.1328125","348.3176031684418","304.1569955912863","272.21928467967814","431.60995040197093","363.3605853842317","430.8239796745332","278.54269226220583","491.71771670772824","346.32488728255674","488.7430809939056"
"310.4411194433125","100.21123735736515","298.6761323851075","90.43635324818464","322.3080930275311","91.00195160545255","306.8418272462108","106.9906603548042","337.1206488666489","101.7095871288252","288.7691041502735","149.95857713628112","357.2583409590687","153.285535123833","221.57249644620242","134.96547588174275","402.2034506672006","133.03145665845435","202.5917045172456","49.83178862892246","398.8968458290008","57.86524095970565","294.77801784451344","310.12781420189316","346.58568487007267","305.549964746499","270.35549458382513","436.5713640268413","364.8042808916929","430.9698258396006","279.84015038945404","491.76245218490664","347.3636434358373","486.5697938278008"
"309.2566118491925","103.3157335969917","296.1444186203771","93.12151517116183","321.3183256373417","93.55678954065094","305.43861656280444","109.5749927061722","338.10637688579607","105.45933640349456","286.61560307418125","151.583459624611","357.1995726660859","157.73291623443984","222.81060922746178","140.3752623751945","400.54023204776024","131.81878180919347","201.43857038392719","51.483126438504925","399.3301215228989","60.75971294735477","294.2972415768557","314.9716452444243","348.04647936923897","309.8421088887448","270.5347758414362","436.7303694728994","364.5625867957977","432.2040022853994","278.8703672559999","490.3124088271525","348.50289792579997","488.75766864950725"
"309.1454228462933","106.43638262610219","293.4365822039634","96.92323296891209","321.46003770713895","97.47379540407806","307.22201406355384","109.5571912076958","335.58866424926464","113.5595804428164","281.09949264709326","156.69997345857107","359.6548117219115","169.12467481684388","227.5317835819235","147.09866725557572","433.18518359140813","188.5169571366053","204.11056877154522","54.4416245583182","398.85286831569897","74.72989284151323","294.9872754872274","326.808068999611","347.7990754857052","317.7762132066909","269.12956065811414","435.64130980938796","361.7974095333108","434.7090674435944","276.8160889257344","488.7766022108403","347.7987414023859","489.09877666299275"
"312.902220142831","116.00021678877074","293.81953280149315","104.39548603231977","321.12079128201344","104.87658995315742","303.6586510088804","118.82024614642765","335.4585539820097","119.83382988767505","282.3033467025208","165.39757439704357","362.0194838270009","173.43023656314836","231.17122651976075","149.2959480760503","432.9841565468328","193.7589551996888","204.5150525575633","64.6640001985542","396.5781861083399","74.17881376021136","296.64514877355924","329.07131337525936","347.8281103632719","327.74769636605293","270.8093315874644","437.27956431535273","360.4727084299357","438.29209956885376","277.30837588230196","490.71426834802907","350.3583055674601","490.904333344139"
